"Id","SalePrice"
513,558414.160333334
514,558414.160333334
515,558414.160333334
516,558414.160333334
517,558414.160333334
518,558414.160333334
519,558414.160333334
520,558414.160333334
521,558414.160333334
522,558414.160333334
523,558414.160333334
524,558414.160333334
525,558414.160333334
526,558414.160333334
527,558414.160333334
528,558414.160333334
529,558414.160333334
530,558414.160333334
531,558414.160333334
532,558414.160333334
533,558414.160333334
534,558414.160333334
535,558414.160333334
536,558414.160333334
537,558414.160333334
538,558414.160333334
539,558414.160333334
540,558414.160333334
541,558414.160333334
542,558414.160333334
543,558414.160333334
544,558414.160333334
545,558414.160333334
546,558414.160333334
547,558414.160333334
548,558414.160333334
549,558414.160333334
550,558414.160333334
551,558414.160333334
552,558414.160333334
553,558414.160333334
554,558414.160333334
555,558414.160333334
556,558414.160333334
557,558414.160333334
558,558414.160333334
559,558414.160333334
560,558414.160333334
561,558414.160333334
562,558414.160333334
563,558414.160333334
564,558414.160333334
565,558414.160333334
566,558414.160333334
567,558414.160333334
568,558414.160333334
569,558414.160333334
570,558414.160333334
571,558414.160333334
572,558414.160333334
573,558414.160333334
574,558414.160333334
575,558414.160333334
576,558414.160333334
577,558414.160333334
578,558414.160333334
579,558414.160333334
580,558414.160333334
581,558414.160333334
582,558414.160333334
583,558414.160333334
584,558414.160333334
585,558414.160333334
586,558414.160333334
587,558414.160333334
588,558414.160333334
589,558414.160333334
590,558414.160333334
591,558414.160333334
592,558414.160333334
593,558414.160333334
594,558414.160333334
595,558414.160333334
596,558414.160333334
597,558414.160333334
598,558414.160333334
599,558414.160333334
600,558414.160333334
601,558414.160333334
602,558414.160333334
603,558414.160333334
604,558414.160333334
605,558414.160333334
606,558414.160333334
607,558414.160333334
608,558414.160333334
609,559568.410333334
610,559568.410333334
611,560638.910333334
612,560638.910333334
613,560638.910333334
614,560638.910333334
615,560638.910333334
616,560638.910333334
617,560638.910333334
618,560638.910333334
619,560638.910333334
620,560638.910333334
621,560638.910333334
622,560638.910333334
623,560638.910333334
624,560638.910333334
625,560638.910333334
626,560638.910333334
627,560638.910333334
628,560638.910333334
629,560638.910333334
630,560638.910333334
631,560638.910333334
632,560638.910333334
633,560638.910333334
634,560638.910333334
635,560638.910333334
636,560638.910333334
637,560638.910333334
638,560638.910333334
639,561008.650666667
640,561008.650666667
641,561008.650666667
642,561008.650666667
643,561003.115466667
644,561003.115466667
645,561003.115466667
646,561003.115466667
647,561003.115466667
648,561003.115466667
649,561003.115466667
650,561003.115466667
651,561003.115466667
652,561003.115466667
653,561003.115466667
654,561003.115466667
655,561003.115466667
656,561003.115466667
657,561003.115466667
658,561003.115466667
659,561003.115466667
660,561003.115466667
661,561003.115466667
662,561003.115466667
663,561003.115466667
664,561003.115466667
665,561003.115466667
666,561003.115466667
667,561003.115466667
668,561003.115466667
669,561003.115466667
670,561003.115466667
671,561003.115466667
672,561003.115466667
673,561003.115466667
674,561003.115466667
675,561003.115466667
676,561003.115466667
677,561003.115466667
678,561003.115466667
679,561003.115466667
680,561003.115466667
681,561003.115466667
682,561630.890466667
683,561630.890466667
684,561630.890466667
685,561630.890466667
686,562194.390466667
687,562194.390466667
688,562194.390466667
689,562194.390466667
690,562194.390466667
691,562194.390466667
692,562194.390466667
693,562194.390466667
694,562194.390466667
695,562194.390466667
696,562194.390466667
697,562194.390466667
698,562194.390466667
699,562194.390466667
700,562194.390466667
701,562194.390466667
702,562194.390466667
703,562194.390466667
704,562194.390466667
705,562194.390466667
706,562194.390466667
707,562194.390466667
708,562194.390466667
709,562194.390466667
710,562194.390466667
711,562194.390466667
712,562194.390466667
713,562194.390466667
714,562194.390466667
715,562194.390466667
716,562194.390466667
717,562194.390466667
718,562382.716466667
719,562382.716466667
720,562382.716466667
721,562382.716466667
722,562382.716466667
723,562382.716466667
724,562382.716466667
725,562382.716466667
726,562382.716466667
727,562382.716466667
728,562382.716466667
729,562382.716466667
730,562382.716466667
731,562382.716466667
732,562382.716466667
733,562382.716466667
734,562382.716466667
735,562382.716466667
736,562382.716466667
737,562382.716466667
738,562382.716466667
739,562382.716466667
740,562382.716466667
741,562382.716466667
742,562382.716466667
743,562382.716466667
744,562382.716466667
745,562382.716466667
746,562382.716466667
747,562382.716466667
748,562382.716466667
749,562382.716466667
750,562382.716466667
751,562382.716466667
752,562382.716466667
753,562382.716466667
754,562382.716466667
755,562382.716466667
756,562382.716466667
757,562382.716466667
758,562382.716466667
759,562382.716466667
760,562382.716466667
761,562382.716466667
762,562382.716466667
763,562382.716466667
764,562382.716466667
765,562382.716466667
766,562382.716466667
767,562382.716466667
768,562382.716466667
769,562382.716466667
770,562382.716466667
771,562382.716466667
772,562382.716466667
773,562382.716466667
774,562382.716466667
775,562382.716466667
776,562382.716466667
777,562382.716466667
778,562382.716466667
779,562382.716466667
780,562382.716466667
781,562382.716466667
782,562382.716466667
783,562382.716466667
784,562382.716466667
785,562382.716466667
786,562382.716466667
787,562382.716466667
788,562382.716466667
789,562382.716466667
790,562382.716466667
791,562382.716466667
792,562382.716466667
793,562382.716466667
794,562382.716466667
795,562382.716466667
796,562382.716466667
797,562382.716466667
798,562382.716466667
799,562382.716466667
800,562382.716466667
801,562382.716466667
802,563609.071266667
803,563609.071266667
804,563609.071266667
805,563609.071266667
806,563609.071266667
807,563609.071266667
808,563609.071266667
809,563609.071266667
810,563609.071266667
811,563609.071266667
812,563609.071266667
813,563609.071266667
814,563609.071266667
815,563609.071266667
816,563609.071266667
817,563609.071266667
818,563609.071266667
819,563609.071266667
820,563609.071266667
821,563609.071266667
822,563609.071266667
823,563609.071266667
824,563609.071266667
825,563609.071266667
826,563609.071266667
827,563609.071266667
828,563609.071266667
829,563609.071266667
830,563609.071266667
831,563609.071266667
832,563609.071266667
833,563609.071266667
834,563609.071266667
835,563609.071266667
836,563609.071266667
837,563609.071266667
838,563609.071266667
839,563609.071266667
840,563609.071266667
841,563609.071266667
842,563609.071266667
843,563609.071266667
844,563609.071266667
845,563609.071266667
846,563609.071266667
847,563609.071266667
848,563609.071266667
849,563609.071266667
850,563858.800066667
851,563858.800066667
852,563858.800066667
853,563858.800066667
854,563858.800066667
855,563858.800066667
856,563858.800066667
857,563858.800066667
858,563858.800066667
859,563858.800066667
860,563858.800066667
861,563858.800066667
862,563858.800066667
863,565774.3308
864,565774.3308
865,565774.3308
866,565774.3308
867,565774.3308
868,565774.3308
869,565774.3308
870,565774.3308
871,565774.3308
872,565774.3308
873,565774.3308
874,565774.3308
875,565774.3308
876,565774.3308
877,565774.3308
878,565774.3308
879,565774.3308
880,565774.3308
881,565774.3308
882,565774.3308
883,565774.3308
884,565774.3308
885,565774.3308
886,565774.3308
887,565774.3308
888,565774.3308
889,565774.3308
890,565774.3308
891,565774.3308
892,565774.3308
893,565774.3308
894,565774.3308
895,565774.3308
896,565774.3308
897,565774.3308
898,565774.3308
899,565774.3308
900,565774.3308
901,565774.3308
902,565774.3308
903,565774.3308
904,565774.3308
905,565774.3308
906,565774.3308
907,565774.3308
908,565774.3308
909,565774.3308
910,565774.3308
911,565774.3308
912,565774.3308
913,565774.3308
914,565774.3308
915,565774.3308
916,565774.3308
917,565774.3308
918,565774.3308
919,565774.3308
920,565774.3308
921,565774.3308
922,565774.3308
923,565774.3308
924,565774.3308
925,565774.3308
926,565774.3308
927,565774.3308
928,565774.3308
929,565774.3308
930,565774.3308
931,565774.3308
932,565774.3308
933,565774.3308
934,565774.3308
935,565774.3308
936,565774.3308
937,565774.3308
938,565774.3308
939,565774.3308
940,565774.3308
941,565774.3308
942,565774.3308
943,565774.3308
944,565774.3308
945,565774.3308
946,565774.3308
947,565774.3308
948,565774.3308
949,565774.3308
950,565774.3308
951,565774.3308
952,565774.3308
953,565774.3308
954,565774.3308
955,565774.3308
956,565774.3308
957,565774.3308
958,565774.3308
959,565774.3308
960,565774.3308
961,565774.3308
962,565774.3308
963,565774.3308
964,565774.3308
965,565774.3308
966,565774.3308
967,565774.3308
968,565774.3308
969,565774.3308
970,565774.3308
971,565774.3308
972,565774.3308
973,565774.3308
974,565774.3308
975,565774.3308
976,565774.3308
977,565774.3308
978,565774.3308
979,565774.3308
980,565774.3308
981,565774.3308
982,565774.3308
983,565774.3308
984,565774.3308
985,565774.3308
986,565774.3308
987,565774.3308
988,565774.3308
989,565774.3308
990,565774.3308
991,565774.3308
992,565774.3308
993,565774.3308
994,565774.3308
995,565774.3308
996,565774.3308
997,565774.3308
998,565774.3308
999,565774.3308
1000,565774.3308
1001,565774.3308
1002,565774.3308
1003,565774.3308
1004,565774.3308
1005,565774.3308
1006,565774.3308
1007,565774.3308
1008,565774.3308
1009,565774.3308
1010,565774.3308
1011,565774.3308
1012,565774.3308
1013,565774.3308
1014,565774.3308
1015,565774.3308
1016,565774.3308
1017,565774.3308
1018,565774.3308
1019,565774.3308
1020,565774.3308
1021,565774.3308
1022,565774.3308
1023,565774.3308
1024,565774.3308
1025,565774.3308
1026,565774.3308
1027,565774.3308
1028,565774.3308
1029,565774.3308
1030,565774.3308
1031,565774.3308
1032,565774.3308
1033,565774.3308
1034,565774.3308
1035,565774.3308
1036,565774.3308
1037,565774.3308
1038,565774.3308
1039,565774.3308
1040,565774.3308
1041,565774.3308
1042,565774.3308
1043,565774.3308
1044,565774.3308
1045,565774.3308
1046,565774.3308
1047,565774.3308
1048,565774.3308
1049,565774.3308
1050,565774.3308
1051,565774.3308
1052,565774.3308
1053,565774.3308
1054,565774.3308
1055,565774.3308
1056,565774.3308
1057,565774.3308
1058,565774.3308
1059,565774.3308
1060,565774.3308
1061,565774.3308
1062,565774.3308
1063,565774.3308
1064,565774.3308
1065,565774.3308
1066,565774.3308
1067,565774.3308
1068,565774.3308
1069,565774.3308
1070,565774.3308
1071,565774.3308
1072,565774.3308
1073,565774.3308
1074,565774.3308
1075,565774.3308
1076,565774.3308
1077,565774.3308
1078,565774.3308
1079,565774.3308
1080,565774.3308
1081,565774.3308
1082,565774.3308
1083,565774.3308
1084,565415.664133334
1085,565415.664133334
1086,565415.664133334
1087,565415.664133334
1088,565415.664133334
1089,565415.664133334
1090,565415.664133334
1091,565415.664133334
1092,565415.664133334
1093,565415.664133334
1094,565415.664133334
1095,565415.664133334
1096,565415.664133334
1097,565415.664133334
1098,565415.664133334
1099,565415.664133334
1100,565415.664133334
1101,565415.664133334
1102,565415.664133334
1103,565415.664133334
1104,565415.664133334
1105,565415.664133334
1106,565415.664133334
1107,565415.664133334
1108,565415.664133334
1109,565415.664133334
1110,565415.664133334
1111,565415.664133334
1112,565415.664133334
1113,565415.664133334
1114,565415.664133334
1115,565415.664133334
1116,565415.664133334
1117,565415.664133334
1118,565415.664133334
1119,565415.664133334
1120,565415.664133334
1121,565415.664133334
1122,565415.664133334
1123,565415.664133334
1124,565415.664133334
1125,565415.664133334
1126,565415.664133334
1127,565415.664133334
1128,565415.664133334
1129,565415.664133334
1130,565415.664133334
1131,565415.664133334
1132,565415.664133334
1133,565415.664133334
1134,565415.664133334
1135,565415.664133334
1136,565415.664133334
1137,565415.664133334
1138,565415.664133334
1139,565415.664133334
1140,565415.664133334
1141,565415.664133334
1142,565415.664133334
1143,565415.664133334
1144,565415.664133334
1145,565415.664133334
1146,565139.118133334
1147,565139.118133334
1148,565139.118133334
1149,565139.118133334
1150,565139.118133334
1151,565139.118133334
1152,565139.118133334
1153,565139.118133334
1154,565139.118133334
1155,565139.118133334
1156,565139.118133334
1157,565139.118133334
1158,565139.118133334
1159,565139.118133334
1160,565139.118133334
1161,565139.118133334
1162,565139.118133334
1163,565139.118133334
1164,565139.118133334
1165,565139.118133334
1166,565139.118133334
1167,565139.118133334
1168,565139.118133334
1169,565139.118133334
1170,565139.118133334
1171,565139.118133334
1172,565139.118133334
1173,565139.118133334
1174,565139.118133334
1175,565139.118133334
1176,565139.118133334
1177,565466.118133334
1178,565466.118133334
1179,565466.118133334
1180,565466.118133334
1181,565466.118133334
1182,565466.118133334
1183,565466.118133334
1184,565466.118133334
1185,565466.118133334
1186,565466.118133334
1187,565466.118133334
1188,565466.118133334
1189,565466.118133334
1190,565466.118133334
1191,565466.118133334
1192,565466.118133334
1193,565466.118133334
1194,565466.118133334
1195,565466.118133334
1196,565466.118133334
1197,565466.118133334
1198,565466.118133334
1199,565466.118133334
1200,565466.118133334
1201,565466.118133334
1202,565466.118133334
1203,565466.118133334
1204,565466.118133334
1205,565466.118133334
1206,565466.118133334
1207,565466.118133334
1208,565466.118133334
1209,565466.118133334
1210,565466.118133334
1211,565466.118133334
1212,565466.118133334
1213,565466.118133334
1214,565466.118133334
1215,565466.118133334
1216,565466.118133334
1217,565466.118133334
1218,565466.118133334
1219,565466.118133334
1220,565466.118133334
1221,565466.118133334
1222,565466.118133334
1223,565466.118133334
1224,565466.118133334
1225,565466.118133334
1226,565466.118133334
1227,565466.118133334
1228,565466.118133334
1229,565466.118133334
1230,565466.118133334
1231,565466.118133334
1232,565466.118133334
1233,565466.118133334
1234,565466.118133334
1235,564681.653333334
1236,564681.653333334
1237,564681.653333334
1238,564681.653333334
1239,564681.653333334
1240,564681.653333334
1241,564681.653333334
1242,563511.653333334
1243,563511.653333334
1244,563511.653333334
1245,563511.653333334
1246,563511.653333334
1247,563511.653333334
1248,563511.653333334
1249,563511.653333334
1250,563511.653333334
1251,563160.920000001
1252,563160.920000001
1253,563160.920000001
1254,563160.920000001
1255,563160.920000001
1256,563160.920000001
1257,563160.920000001
1258,563160.920000001
1259,563160.920000001
1260,563160.920000001
1261,563160.920000001
1262,563160.920000001
1263,563160.920000001
1264,563160.920000001
1265,563160.920000001
1266,563160.920000001
1267,563160.920000001
1268,563160.920000001
1269,563160.920000001
1270,563160.920000001
1271,563160.920000001
1272,563160.920000001
1273,563160.920000001
1274,563160.920000001
1275,563160.920000001
1276,563160.920000001
1277,563160.920000001
1278,563160.920000001
1279,563160.920000001
1280,563160.920000001
1281,563160.920000001
1282,563160.920000001
1283,563160.920000001
1284,563160.920000001
1285,563160.920000001
1286,563160.920000001
1287,563160.920000001
1288,563160.920000001
1289,563160.920000001
1290,563160.920000001
1291,563160.920000001
1292,563160.920000001
1293,563160.920000001
1294,563160.920000001
1295,563160.920000001
1296,563160.920000001
1297,563160.920000001
1298,563160.920000001
1299,563160.920000001
1300,563160.920000001
1301,563160.920000001
1302,563160.920000001
1303,563160.920000001
1304,563160.920000001
1305,563160.920000001
1306,563160.920000001
1307,563160.920000001
1308,563160.920000001
1309,563160.920000001
1310,563160.920000001
1311,563160.920000001
1312,563160.920000001
1313,563160.920000001
1314,563160.920000001
1315,563160.920000001
1316,563160.920000001
1317,563160.920000001
1318,563160.920000001
1319,563160.920000001
1320,563160.920000001
1321,563160.920000001
1322,563160.920000001
1323,563160.920000001
1324,563160.920000001
1325,563160.920000001
1326,563160.920000001
1327,563160.920000001
1328,563160.920000001
1329,563160.920000001
1330,563160.920000001
1331,563160.920000001
1332,563160.920000001
1333,563160.920000001
1334,563160.920000001
1335,563160.920000001
1336,563160.920000001
1337,563160.920000001
1338,563160.920000001
1339,563160.920000001
1340,563160.920000001
1341,563160.920000001
1342,563160.920000001
1343,563160.920000001
1344,563160.920000001
1345,563160.920000001
1346,563160.920000001
1347,563160.920000001
1348,563160.920000001
1349,563160.920000001
1350,563160.920000001
1351,563160.920000001
1352,563160.920000001
1353,563160.920000001
1354,563160.920000001
1355,563160.920000001
1356,563160.920000001
1357,563160.920000001
1358,563160.920000001
1359,563160.920000001
1360,563160.920000001
1361,563160.920000001
1362,563160.920000001
1363,563160.920000001
1364,563160.920000001
1365,563160.920000001
1366,563160.920000001
1367,563160.920000001
1368,563160.920000001
1369,563160.920000001
1370,563160.920000001
1371,563160.920000001
1372,563160.920000001
1373,563160.920000001
1374,563160.920000001
1375,563160.920000001
1376,563160.920000001
1377,563160.920000001
1378,563160.920000001
1379,563160.920000001
1380,563160.920000001
1381,563160.920000001
1382,563160.920000001
1383,563160.920000001
1384,563160.920000001
1385,563160.920000001
1386,563160.920000001
1387,563160.920000001
1388,563160.920000001
1389,563160.920000001
1390,563160.920000001
1391,563160.920000001
1392,563160.920000001
1393,563160.920000001
1394,563160.920000001
1395,563160.920000001
1396,563160.920000001
1397,563160.920000001
1398,563160.920000001
1399,563160.920000001
1400,563160.920000001
1401,563160.920000001
1402,563160.920000001
1403,563160.920000001
1404,563160.920000001
1405,563160.920000001
1406,563160.920000001
1407,563160.920000001
1408,563160.920000001
1409,563160.920000001
1410,563160.920000001
1411,563160.920000001
1412,563160.920000001
1413,563160.920000001
1414,563160.920000001
1415,563160.920000001
1416,563160.920000001
1417,563160.920000001
1418,563160.920000001
1419,563160.920000001
1420,563160.920000001
1421,563160.920000001
1422,563160.920000001
1423,563160.920000001
1424,563160.920000001
1425,563160.920000001
1426,563160.920000001
1427,563160.920000001
1428,563160.920000001
1429,563160.920000001
1430,563160.920000001
1431,563160.920000001
1432,563160.920000001
1433,563160.920000001
1434,563160.920000001
1435,563160.920000001
1436,563160.920000001
1437,563160.920000001
1438,563160.920000001
1439,563160.920000001
1440,563160.920000001
1441,563160.920000001
1442,563160.920000001
1443,563160.920000001
1444,563160.920000001
1445,563160.920000001
1446,563160.920000001
1447,563160.920000001
1448,563160.920000001
1449,563160.920000001
1450,563160.920000001
1451,563160.920000001
1452,563160.920000001
1453,563160.920000001
1454,563160.920000001
1455,563160.920000001
1456,563160.920000001
1457,563160.920000001
1458,563160.920000001
1459,563160.920000001
1460,563160.920000001
